PlayerPos,ObstacleXPos,ObstacleY,CoinXPos,CoinYPos,ObstacleNear
366.6,437,735.07,367,722.31,1
333.6,437,850.9,334,88.04,1
333.6,502,400,334,629.24,0
333.6,502,478,334,722.84,0
346.8,502,500,424,-23.6,0
406.8,502,600,424,96.4,1
423.6,502,700,424,216.4,1
423.6,502,850,424,395.2,1
423.6,582,222.7,424,723.11,0
466.8,582,400.46,467,162.96,0
467.4,582,500.45,467,282.75,0
466.8,582,600.44,467,402.54,1
467.4,582,700.43,467,522.33,1
466.8,582,850.92,467,701.41,1
466.8,237,-33.68,467,722.15,0
553.8,237,611.98,554,722.26,1
509.4,237,850.66,509,234.26,1
509.4,608,357.88,509,722.57,0
534,608,400.11,537,0.43,0
537,608,500.02,537,119.74,0
537,608,850.22,537,536.71,1
536.4,531,104.96,537,722.71,0
366,531,400.32,233,302.16,0
308.4,531,500.16,233,421.2,0
250.8,531,600,233,540.24,1
233.4,531,752.88,233,722.52,1
289.8,531,850.64,366,65.32,1
366,449,400.45,366,602.82,0
366.6,449,500.2,366,721.57,0
366,449,501.25,366,722.82,0
602.4,597,400.4,603,513,0
640,597,500.4,603,638,0
640,597,600.4,603,763,1
640,597,670,603,850,1
640,597,700.4,484,-12,1
640,597,850.8,484,175,1
484.6,278,388.21,484,722.42,0
475.6,278,400.36,202,-34.85,0
327.4,278,600.43,202,214.62,1
326.8,278,700.06,202,338.85,1
326.8,278,850.72,202,525.7,1
211,223,108.26,202,723.58,0
403,223,400.18,403,313.12,0
403,223,500.22,403,437.56,0
403,223,600.26,403,562,1
403,223,700.3,403,686.44,1
403.6,223,729,403,722.14,1
492.4,223,850.36,529,99.94,1
529,491,400.69,529,660.26,0
538.6,491,452.15,529,724.12,0
542.2,491,500.29,542,9.74,0
541.6,491,700.32,542,257.97,1
542.2,491,850.55,542,443.37,1
541.6,482,174.28,542,722.09,0
380.2,482,400.24,221,229.76,0
308.8,482,500.2,221,353.52,0
237.4,482,600.16,221,477.28,1
221.2,482,700.12,221,601.04,1
220.6,482,798.4,221,722.72,1
257.8,482,850.48,409,13.44,1
409,317,400.5,409,570.99,0
409,317,522.9,409,722.19,0
361.6,317,600.25,266,45.55,1
361.6,317,700.55,266,169.45,1
361.6,317,850.15,266,353.2,1
266.2,231,248.42,266,722.08,0
188.8,231,400.64,189,137.62,0
187.6,231,500.4,189,260.58,0
187.6,231,600.16,189,383.54,1
187,231,850.42,189,690.94,1
188.8,410,-24.77,189,723.04,0
333.4,410,400.66,333,473.23,0
332.8,410,603.37,333,722.54,1
334,410,850.45,334,252.81,1
334,197,331.92,334,722.61,0
287.2,197,400.56,221,34.24,0
238.6,197,600.32,221,279.4,1
238.6,197,700.64,221,402.52,1
238.6,197,850.24,221,585.04,1
221.2,583,61.25,221,722.38,0
249.4,583,400.34,249,365.29,0
249.4,583,500.02,249,487.37,0
248.8,583,600.59,249,610.54,1
249.4,583,692.26,249,722.81,1
254.8,583,700.27,280,-40.19,1
280.6,583,850.68,280,142.93,1
280.6,624,423.4,280,722.63,0
398.8,624,600.7,402,166.7,1
401.8,624,700.6,402,288.8,1
402.4,624,850.9,402,471.4,1
401.8,403,154.75,402,722.26,0
465.4,403,400.45,465,249.7,0
465.4,403,500.55,465,371.8,0
465.4,403,600.65,465,493.9,1
465.4,403,788.11,465,722.56,1
506.8,403,850.9,542,25.48,1
541.6,372,500.16,542,696.36,0
542.2,372,521.32,542,722.12,0
490.6,372,600.44,192,46.32,1
410.2,372,850.68,192,349.84,1
209.8,253,260.62,192,728.39,0
299.8,253,400.12,455,119.5,0
364.6,253,500.56,455,241.54,0
428.8,253,600.07,455,362.45,1
455.2,253,700.51,455,484.49,1
454.6,253,850.24,455,665.29,1
455.2,447,-3.94,455,722.29,0
556,447,400.26,556,440.2,0
556.6,447,600.48,556,683.02,1
556,447,633.38,556,722.92,1
513.4,447,700.12,383,30.94,1
483.4,447,850.52,383,212.2,1
383.2,616,370.85,383,722.8,0
364.6,616,400.3,276,-14.35,0
301.6,616,500.05,276,106.4,0
275.8,616,700.5,276,349.05,1
275.8,616,850.6,276,529.6,1
276.4,248,108.4,276,722.16,0
458.8,248,400.24,565,302.64,0
521.2,248,500.08,565,423.28,0
565.6,248,747.76,565,722.56,1
501.4,248,850.48,234,72.96,1
233.8,186,400.08,234,617.01,0
233.8,186,487.38,234,722.31,0
350.2,186,850.16,350,386.41,1
350.2,566,228.32,350,722.71,0
245.8,566,700.68,246,518.76,1
246.4,566,850.62,246,698.12,1
246.4,576,-30.2,246,723.11,0
448.6,576,400.45,449,467.65,0
449.2,576,500.44,449,587.84,0
448.6,576,600.43,449,708.03,1
448.6,576,612.31,449,722.31,1
395.2,576,700.42,273,55.91,1
304,576,850.9,273,235.6,1
273.4,381,355,273,722.8,0
300.4,381,400,528,4,0
350.8,381,500,528,124,0
350.8,381,600,528,244,1
350.8,381,700,528,364,1
350.8,381,850,528,542.8,1
502.6,435,205.53,528,850.14,0
505.6,435,400.46,506,183.53,0
506.2,435,500.45,506,303.32,0
505.6,435,600.44,506,423.11,1
506.2,435,700.43,506,542.9,1
505.6,435,850.92,506,721.98,1
505.6,612,-50,506,723.2,1
251.8,612,595.66,252,722.26,0
176.2,612,850.66,176,253.78,1
176.2,614,341.4,176,722.41,0
210.4,614,400.11,276,20.11,0
268.6,614,500.02,276,139.42,0
275.8,614,850.22,276,556.39,1
276.4,621,88.32,276,722.55,0
296.8,621,400.32,297,322,0
296.8,621,500.16,297,441.04,0
296.8,621,600,297,560.08,1
297.4,621,736.24,297,722.52,1
363.4,621,850.64,568,85.16,1
568,529,400.45,568,622.66,0
568,529,484.45,568,722.66,0
559,529,500.2,504,-31.25,0
215.8,555,400.4,214,513,0
214,555,500.4,214,638,0
214.6,555,568.4,214,723,0
238.6,555,600.4,416,-10,1
313.6,555,700.4,416,115,1
415.6,555,850.8,416,302,1
416.2,253,286.15,416,722.16,0
331.6,253,400.36,268,92.41,0
302.2,253,600.43,268,341.88,1
301.6,253,700.06,268,466.11,1
301.6,253,850.72,268,652.96,1
268.6,202,4.94,268,722.32,0
213.4,202,400.18,213,441.64,0
250.6,202,500.22,213,566.08,0
250.6,202,600.26,213,690.52,1
250.6,202,700.3,213,814.96,1
250,202,729,213,850.66,1
338.8,202,850.36,616,99.94,1
616.6,395,400.69,616,660.26,0
616.6,395,450.49,616,722.06,0
580.6,395,500.29,335,11.8,0
442,395,700.32,335,260.03,1
442.6,395,850.55,335,445.43,1
335.2,323,172.6,335,722.07,0
464.2,323,400.24,464,231.84,0
463.6,323,500.2,464,355.6,0
464.2,323,600.16,464,479.36,1
463.6,323,700.12,464,603.12,1
464.2,323,796.72,464,722.72,1
425.8,323,850.48,424,15.52,1
424.6,502,400.5,424,573.07,0
424.6,502,521.2,424,722.17,0
457.6,502,600.25,515,47.65,1
457.6,502,700.55,515,171.55,1
457.6,502,850.15,515,355.3,1
514.6,427,246.7,515,722.06,0
407.2,427,400.64,381,139.74,0
380.8,427,500.4,381,262.7,0
380.8,427,600.16,381,385.66,1
381.4,427,850.42,381,693.06,1
380.8,416,-26.51,381,723.02,0
496.6,416,400.66,497,475.37,0
497.2,416,601.63,497,722.54,1
458.8,416,850.45,239,254.95,1
239.2,567,330.16,239,722.59,0
287.2,567,400.56,417,36.4,0
417.4,567,600.32,417,281.56,1
417.4,567,700.64,417,404.68,1
417.4,567,850.24,417,587.2,1
416.8,405,59.47,417,722.36,0
413.8,405,400.34,414,367.47,0
446.2,405,500.02,414,489.55,0
445.6,405,600.59,414,612.72,1
445.6,405,700.27,414,734.8,1
445.6,405,794.61,414,850.34,1
446.2,405,850.68,339,17.58,1
339.4,599,526,339,722.68,0
359.2,599,600.7,359,41.3,1
358.6,599,700.6,359,163.4,1
359.2,599,850.9,359,346,1
359.2,246,257.58,359,722.29,0
325,246,400.45,325,124.27,0
325,246,500.55,325,246.37,0
325,246,600.65,325,368.47,1
325.6,246,850.9,325,672.61,1
325.6,557,-9.52,325,723.01,0
607.6,557,500.16,608,570.48,0
608.2,557,600.44,608,692.56,1
607.6,557,625.28,608,722.8,1
595,557,850.68,542,223.28,1
541.6,211,360.13,542,722.74,0
515.8,211,400.12,269,-1.41,0
451,211,500.56,269,120.63,0
386.8,211,600.07,269,241.54,1
322,211,700.51,269,363.58,1
268.6,211,850.24,269,544.38,1
269.2,570,95.7,269,722.22,0
452.8,570,400.26,453,319.36,0
453.4,570,600.48,453,562.18,1
453.4,570,700.12,453,683.02,1
452.8,570,733.02,453,722.92,1
397,570,850.52,397,91.36,1
397,516,400.3,397,637.61,0
397,516,470.6,397,722.71,0
386.8,516,500.05,387,-14.35,0
387.4,516,700.5,387,228.3,1
387.4,516,850.6,387,408.85,1
386.8,403,208.24,387,722.05,0
506.8,403,400.24,569,182,0
569.2,403,500.08,569,302.64,0
569.2,403,847.6,569,722.56,1
567.4,403,850.48,517,-47.68,1
517,177,400.08,517,496.37,0
517.6,177,587.29,517,722.18,0
355,177,850.16,338,265.9,1
338.2,599,328.28,338,722.56,0
304.6,599,700.68,304,398.4,1
304,599,850.62,304,577.76,1
304.6,464,69.79,304,722.94,0
268.6,464,400.45,268,347.46,0
268,464,500.44,268,467.65,0
268.6,464,600.43,268,587.84,1
268,464,700.42,268,708.03,1
268,464,712.3,268,722.31,1
349.6,464,850.9,349,115.41,1
349.6,555,400,349,656.61,0
349,555,455,349,722.61,0
376,555,500,500,4,0
436,555,600,500,124,1
496,555,700,500,244,1
499.6,555,850,500,422.8,1
500.2,345,199.47,500,722.88,0
586,345,400.46,586,190.79,0
586.6,345,500.45,586,310.58,0
586,345,600.44,586,430.37,1
586.6,345,700.43,586,550.16,1
586,345,844.86,586,723.19,1
582.4,345,850.92,348,-43.95,1
347.8,242,589.54,348,722.21,0
475.6,239,400.4,475,513,0
475,239,500.4,475,638,0
475.6,239,568.4,475,723,0
499.6,239,600.4,601,-10,1
574.6,239,700.4,601,115,1
601,239,850.8,601,302,1
601.6,456,286.15,601,722.16,0
517,456,400.36,244,92.41,0
505.6,456,600.43,244,341.88,1
505,456,700.06,244,466.11,1
505,456,850.72,244,652.96,1
389.2,268,108.26,244,850.84,0
424,268,400.18,424,313.12,0
424,268,500.22,424,437.56,0
424,268,600.26,424,562,1
424,268,700.3,424,686.44,1
424.6,268,729,424,722.14,1
338.2,268,850.36,338,99.94,1
337.6,208,400.69,338,660.26,0
337.6,208,450.49,338,722.06,0
301.6,208,500.29,273,11.8,0
273.4,208,700.32,273,260.03,1
272.8,208,850.55,273,445.43,1
273.4,209,172.6,273,722.07,0
416.8,209,400.24,417,231.84,0
417.4,209,500.2,417,355.6,0
416.8,209,600.16,417,479.36,1
417.4,209,700.12,417,603.12,1
416.8,209,796.72,417,722.72,1
378.4,209,850.48,182,15.52,1
181.6,598,400.5,182,573.07,0
181.6,598,521.2,182,722.17,0
237.4,598,600.25,334,47.65,1
308.2,598,700.55,334,171.55,1
334.6,598,850.15,334,355.3,1
334,619,246.7,334,722.06,0
370.6,619,400.64,371,139.74,0
370.6,619,500.4,371,262.7,0
370.6,619,600.16,371,385.66,1
371.2,619,850.42,371,693.06,1
370.6,331,-26.51,371,723.02,0
505.6,331,400.66,505,475.37,0
505,331,601.63,505,722.54,1
503.8,331,850.45,504,254.95,1
503.8,280,330.16,504,722.59,0
455.8,280,400.56,427,36.4,0
427.6,280,600.32,427,281.56,1
427.6,280,700.64,427,404.68,1
427.6,280,850.24,427,587.2,1
427,502,59.47,427,722.36,0
533.2,502,400.34,533,367.47,0
542.8,502,500.02,533,489.55,0
543.4,502,600.59,533,612.72,1
542.8,502,692.26,533,724.99,1
543.4,502,700.27,342,-40.19,1
542.8,502,850.68,342,142.93,1
342.4,499,423.4,342,722.63,0
459.4,499,600.7,489,166.7,1
458.8,499,700.6,489,288.8,1
459.4,499,850.9,489,471.4,1
488.8,618,154.75,489,722.26,0
347.2,618,400.45,347,249.7,0
347.2,618,500.55,347,371.8,0
347.2,618,600.65,347,493.9,1
347.2,618,788.11,347,722.56,1
305.8,618,850.9,180,25.48,1
179.8,531,500.16,180,696.36,0
180.4,531,521.32,180,722.12,0
232,531,600.44,405,46.32,1
395.2,531,850.68,405,349.84,1
405.4,401,255.97,405,722.74,0
379.6,401,400.12,380,125.15,0
364,401,500.56,380,247.19,0
364.6,401,600.07,380,368.1,1
364.6,401,700.51,380,490.14,1
364,401,850.24,380,670.94,1
379.6,327,-8.64,380,722.24,0
599.8,327,400.26,600,445.9,0
600.4,327,600.48,600,688.72,1
600.4,327,628.68,600,722.92,1
554.8,327,700.12,528,36.64,1
528.4,327,850.52,528,217.9,1
528.4,519,366.1,528,722.75,0
506.8,519,400.3,341,-8.6,0
443.8,519,500.05,341,112.15,0
341.2,519,700.5,341,354.8,1
341.2,519,850.6,341,535.35,1
341.2,250,103.6,341,722.11,0
490.6,250,400.24,491,308.44,0
490.6,250,500.08,491,429.08,0
491.2,250,742.96,491,722.56,1
424,250,850.48,227,78.76,1
227.2,612,400.08,227,622.81,0
226.6,612,482.53,227,722.26,0
454,612,850.16,621,392.26,1
621.4,493,223.42,621,722.66,0
524.8,493,700.68,472,524.66,1
525.4,493,850.62,472,704.02,1
498.4,586,-5.45,472,758.76,0
533.2,586,400.45,533,437.9,0
532.6,586,500.44,533,558.09,0
533.2,586,600.43,533,678.28,1
532.6,586,637.06,533,722.31,1
555.4,586,700.42,582,26.16,1
555.4,586,850.9,582,205.85,1
581.8,381,380,582,723.05,0
569.8,381,400,523,-26,0
523,381,500,523,94,0
523,381,600,523,214,1
523,381,700,523,334,1
523,381,850,523,512.8,1
523,618,123.72,523,722.13,0
358.6,618,400.46,199,281.54,0
299.2,618,500.45,199,401.33,0
239.8,618,600.44,199,521.12,1
199.6,618,700.43,199,640.91,1
199.6,618,769.11,199,723.19,1
248.2,618,850.92,508,46.8,1
508,274,514.06,508,722.68,0
612.4,274,850.66,612,351.38,1
611.8,380,260.03,612,722.84,0
530.2,380,400.11,225,117.28,0
472,380,500.02,225,236.59,0
295.6,513,400.4,296,513,0
296.2,513,500.4,296,638,0
295.6,513,568.4,296,723,0
275.2,513,600.4,275,-10,1
274.6,513,700.4,275,115,1
274.6,513,850.8,275,302,1
275.2,228,286.15,275,722.16,0
359.8,228,400.36,613,92.41,0
508,228,600.43,613,341.88,1
581.8,228,700.06,613,466.11,1
613,228,850.72,613,652.96,1
613.6,236,4.94,613,722.32,0
476.8,236,400.18,477,441.64,0
476.8,236,500.22,477,566.08,0
476.8,236,600.26,477,690.52,1
477.4,236,625.68,477,722.14,1
422.8,236,700.3,360,42.82,1
359.8,236,850.36,360,228.46,1
360.4,329,347.57,360,722.86,0
398.8,329,400.69,615,15.92,0
470.8,329,500.29,615,139.52,0
615.4,329,700.32,615,387.75,1
614.8,329,850.55,615,573.15,1
615.4,544,70.12,615,722.91,0
594.4,544,400.24,594,358.72,0
593.8,544,500.2,594,482.48,0
594.4,544,600.16,594,606.24,1
594.4,544,694.24,594,722.72,1
590.2,544,700.12,442,-42.72,1
589.6,544,850.48,442,142.4,1
442,583,400.5,442,699.95,0
442,583,419.2,442,723.05,0
525.4,583,600.25,525,173.65,1
525.4,583,700.55,525,297.55,1
525.4,583,850.15,525,481.3,1
524.8,221,145.22,525,722.98,0
584.2,221,400.64,584,264.82,0
584.2,221,500.4,584,387.78,0
584.2,221,600.16,584,510.74,1
584.2,221,772.16,584,722.74,1
529.6,221,850.42,362,45.4,1
361.6,466,400.66,362,600.73,0
361.6,466,499.84,362,722.71,0
298.6,466,850.45,299,380.14,1
298.6,491,228.08,299,722.5,0
232.6,491,400.56,233,161.68,0
233.2,491,600.32,233,406.84,1
233.2,491,700.64,233,529.96,1
233.2,491,850.24,233,712.48,1
233.2,248,-42.88,233,722.29,0
391.6,248,400.34,392,492.82,0
391.6,248,500.02,392,614.9,0
392.2,248,588.13,392,722.81,0
383.8,248,600.59,178,-34.74,1
316.6,248,700.27,178,87.34,1
289.6,248,850.68,178,270.46,1
178,337,319,178,722.56,0
297.4,337,600.7,575,294.3,1
296.8,337,700.6,575,416.4,1
297.4,337,850.9,575,599,1
433,210,155.66,575,850.97,0
594.4,210,400.45,597,248.59,0
596.8,210,500.55,597,370.69,0
596.8,210,600.65,597,492.79,1
597.4,210,789.02,597,722.56,1
607,210,850.9,607,24.37,1
607,270,500.16,607,695.25,0
607,270,522.24,607,722.13,0
581.2,270,600.44,581,45.2,1
581.2,270,850.68,581,348.72,1
581.2,240,256.9,581,722.75,0
488.8,240,400.12,481,124.02,0
481.6,240,500.56,481,246.06,0
481,240,600.07,481,366.97,1
481,240,700.51,481,489.01,1
481.6,240,850.24,481,669.81,1
481,586,-7.7,481,722.25,0
233.8,586,400.26,234,444.76,0
234.4,586,600.48,234,687.58,1
233.8,586,629.62,234,722.92,1
278.8,586,700.12,471,35.5,1
374.8,586,850.52,471,216.76,1
471.4,581,367.05,471,722.76,0
450.4,581,400.3,438,-9.75,0
437.8,581,500.05,438,111,0
438.4,581,700.5,438,353.65,1
438.4,581,850.6,438,534.2,1
437.8,512,104.56,438,722.12,0
373,512,400.24,373,307.28,0
373,512,500.08,373,427.92,0
373,512,743.92,373,722.56,1
306.4,512,850.48,211,77.6,1
211.6,405,400.08,211,621.65,0
211.6,405,483.5,211,722.27,0
372.4,405,850.16,471,391.09,1
470.8,211,224.4,471,722.67,0
588.4,211,700.68,588,523.48,1
587.8,211,850.62,588,702.84,1
587.8,304,-34.16,588,723.07,0
324.4,304,400.45,294,472.41,0
334.6,304,500.44,294,592.6,0
335.2,304,600.43,294,712.79,1
334.6,304,700.42,294,832.98,1
335.2,304,715.27,294,850.83,1
417.4,304,850.9,433,111.84,1
433,382,400,433,653.04,0
433,382,458,433,722.64,0
422.2,382,500,422,0.4,0
422.2,382,600,422,120.4,1
422.2,382,700,422,240.4,1
422.2,382,850,422,419.2,1
422.2,551,202.5,422,722.91,0
532.6,551,400.46,532,187.16,0
522.4,551,500.45,532,306.95,0
521.8,551,600.44,532,426.74,1
522.4,551,700.43,532,546.53,1
521.8,551,848.9,532,724.4,1
520.6,551,850.92,326,-48.79,1
325.6,186,593.62,326,722.25,0
408.4,186,850.66,408,256.22,1
408.4,511,339.34,408,722.39,0
412.6,511,400.11,413,22.57,0
413.2,511,500.02,413,141.88,0
413.2,511,850.22,413,558.85,1
412.6,289,86.24,413,722.53,0
231.4,289,400.32,211,324.48,0
211,289,500.16,211,443.52,0
211,289,600,211,562.56,1
211.6,289,734.16,211,722.52,1
263.2,289,850.64,476,87.64,1
476.2,387,400.45,476,625.14,0
476.2,387,482.35,476,722.64,0
466,387,500.2,226,-28.75,0
608.2,438,400.4,608,513,0
607.6,438,500.4,608,638,0
608.2,438,568.4,608,723,0
584.2,438,600.4,555,-10,1
554.8,438,700.4,555,115,1
554.8,438,850.8,555,302,1
555.4,430,286.15,555,722.16,0
470.8,430,400.36,397,92.41,0
478.6,430,600.43,397,341.88,1
479.2,430,700.06,397,466.11,1
479.2,430,850.72,397,652.96,1
424.6,407,24.62,397,746.8,0
553,407,400.18,553,417.16,0
553,407,500.22,553,541.6,0
553,407,600.26,553,666.04,1
553.6,407,645.36,553,722.14,1
513.4,407,700.3,451,18.34,1
455.2,407,850.36,451,203.98,1
451.6,287,366.66,451,722.07,0
476.2,287,400.69,601,-7.77,0
548.2,287,500.29,601,115.83,0
601.6,287,700.32,601,364.06,1
601,287,850.55,601,549.46,1
601.6,550,88.6,601,722.1,0
379,550,400.24,208,335.84,0
307.6,550,500.2,208,459.6,0
236.2,550,600.16,208,583.36,1
208,550,700.12,208,707.12,1
208.6,550,712.72,208,722.72,1
307,550,850.48,555,119.52,1
555.4,426,400.5,555,677.07,0
554.8,426,437.05,555,722.22,0
580,426,600.25,580,151.6,1
580,426,700.55,580,275.5,1
580,426,850.15,580,459.25,1
580.6,302,162.42,580,722.13,0
414.4,302,400.64,220,243.62,0
346,302,500.4,220,366.58,0
346,302,600.16,220,489.54,1
346.6,302,850.42,220,796.94,1
317.2,557,-7.37,220,850.44,0
454.6,557,400.66,454,451.83,0
454,557,620.77,454,722.54,1
499.6,557,850.45,499,231.41,1
499.6,426,349.52,499,722.81,0
464.8,426,400.56,373,12.64,0
467.8,426,600.32,373,257.8,1
467.8,426,700.64,373,380.92,1
467.8,426,850.24,373,563.44,1
380.2,458,79.94,373,723.67,0
298.6,458,400.34,299,342.4,0
298.6,458,500.02,299,464.48,0
299.2,458,600.59,299,587.65,1
299.2,458,700.27,299,709.73,1
299.2,458,710.95,299,722.81,1
393.4,458,850.68,535,120.04,1
535.6,495,442.3,535,722.84,0
535.6,495,600.7,384,143.6,1
535,495,700.6,384,265.7,1
535.6,495,850.9,384,448.3,1
388,301,173.86,384,722.47,0
322.6,301,400.45,323,226.39,0
340.6,301,500.55,323,348.49,0
340.6,301,600.65,323,470.59,1
340,301,812.68,323,729.22,1
342.4,301,850.9,342,-4.49,1
342.4,487,500.16,342,666.39,0
342.4,487,546.16,342,722.39,0
377.8,487,600.44,560,16.08,1
448.6,487,850.68,560,319.6,1
560.2,247,281.08,560,723.01,0
619,247,400.12,619,94.64,0
619,247,500.56,619,216.68,0
619.6,247,600.07,619,337.59,1
619.6,247,700.51,619,459.63,1
619,247,850.24,619,640.43,1
619.6,351,16.74,619,722.51,0
541.6,351,400.26,542,415.12,0
542.2,351,600.48,542,657.94,1
541.6,351,654.06,542,722.92,1
512.2,351,700.12,226,5.86,1
416.2,351,850.52,226,187.12,1
226,282,391.75,226,723.02,0
231.4,282,400.3,300,-39.65,0
247.6,282,500.05,300,81.1,0
247,282,700.5,300,323.75,1
247,282,850.6,300,504.3,1
300.4,388,129.52,300,722.38,0
457.6,388,400.24,457,277.12,0
457.6,388,500.08,457,397.76,0
457.6,388,768.88,457,722.56,1
489.4,388,850.48,489,47.44,1
489.4,219,400.08,489,591.49,0
489.4,219,508.72,489,722.53,0
591.4,219,850.16,591,360.67,1
591.4,552,249.88,591,722.93,0
315.4,552,700.68,284,492.8,1
283.6,552,850.62,284,672.16,1
284.2,590,-9.41,284,722.14,0
532.6,590,400.45,547,442.66,0
547.6,590,500.44,547,562.85,0
547,590,600.43,547,683.04,1
547.6,590,633.1,547,722.31,1
506.8,590,700.42,489,30.92,1
488.8,590,850.9,489,210.61,1
488.8,175,376,489,723.01,0
474.4,175,400,371,-21.2,0
414.4,175,500,371,98.8,0
371.2,175,600,371,218.8,1
371.2,175,700,371,338.8,1
371.2,175,850,371,517.6,1
371.2,312,119.68,371,722.09,0
283.6,312,400.46,284,286.38,0
283,312,500.45,284,406.17,0
283.6,312,600.44,284,525.96,1
283,312,700.43,284,645.75,1
283,312,765.07,284,723.19,1
232,312,850.92,175,51.64,1
175,437,509.98,175,722.64,0
197.8,437,850.66,198,356.26,1
198.4,356,255.91,198,722.8,0
250,356,400.11,250,122.2,0
250.6,356,500.02,250,241.51,0
250.6,356,850.22,250,658.48,1
250,606,3.04,250,722.96,0
479.2,606,400.32,504,423.68,0
504.4,606,500.16,504,542.72,0
504.4,606,600,504,661.76,1
503.8,606,650.96,504,722.52,1
580.6,606,850.64,600,186.84,1
599.8,576,399.4,600,723.09,0
599.2,576,400.45,428,-48.75,0
601,576,500.2,428,70,0
263.2,481,400.4,232,513,0
232.6,481,500.4,232,638,0
232,481,568.4,232,723,0
256,481,600.4,288,-10,1
287.8,481,700.4,288,115,1
287.8,481,850.8,288,302,1
288.4,318,286.15,288,722.16,0
373,318,400.36,527,92.41,0
521.2,318,600.43,527,341.88,1
526.6,318,700.06,527,466.11,1
526.6,318,850.72,527,652.96,1
527.2,242,4.94,527,722.32,0
550,242,400.18,550,441.64,0
550,242,500.22,550,566.08,0
550,242,600.26,550,690.52,1
550.6,242,625.68,550,722.14,1
496,242,700.3,224,42.82,1
386.2,242,850.36,224,228.46,1
223.6,193,347.57,224,722.86,0
262,193,400.69,348,15.92,0
334,193,500.29,348,139.52,0
347.8,193,700.32,348,387.75,1
348.4,193,850.55,348,573.15,1
347.8,350,70.12,348,722.91,0
310,350,400.24,310,358.72,0
304.6,350,500.2,310,482.48,0
304,350,600.16,310,606.24,1
304,350,694.24,310,722.72,1
304.6,350,700.12,415,-42.72,1
304,350,850.48,415,142.4,1
415.6,473,400.5,415,699.95,0
415.6,473,419.2,415,723.05,0
428.2,473,600.25,456,173.65,1
428.2,473,700.55,456,297.55,1
428.2,473,850.15,456,481.3,1
456.4,609,145.22,456,722.98,0
520.6,609,400.64,521,264.82,0
520.6,609,500.4,521,387.78,0
520.6,609,600.16,521,510.74,1
520.6,609,772.16,521,722.74,1
466,609,850.42,443,45.4,1
443.2,352,400.66,443,600.73,0
443.2,352,499.84,443,722.71,0
394.6,352,850.45,319,380.14,1
319,349,228.08,319,722.5,0
436.6,349,400.56,545,161.68,0
545.2,349,600.32,545,406.84,1
545.2,349,700.64,545,529.96,1
545.2,349,850.24,545,712.48,1
545.2,596,-42.88,545,722.29,0
438.4,596,400.34,438,492.82,0
438.4,596,500.02,438,614.9,0
437.8,596,588.13,438,722.81,0
429.4,596,600.59,280,-34.74,1
362.2,596,700.27,280,87.34,1
280,596,850.68,280,270.46,1
280,474,319,280,722.56,0
221.8,474,600.7,222,294.3,1
222.4,474,700.6,222,416.4,1
221.8,474,850.9,222,599,1
221.8,242,50.1,222,722.21,0
380.8,242,400.45,381,377.35,0
380.8,242,500.55,381,499.45,0
380.8,242,600.65,381,621.55,1
381.4,242,683.46,381,722.56,1
491.8,242,850.9,547,153.13,1
547.6,363,416.44,547,722.09,0
493,363,500.16,409,51.92,0
427.6,363,600.44,409,174,1
409.6,363,850.68,409,477.52,1
409.6,502,150.88,409,722.73,0
283.6,502,400.12,283,252.84,0
283.6,502,500.56,283,374.88,0
283,502,600.07,283,495.79,1
283,502,700.51,283,617.83,1
283.6,502,787,283,722.92,1
324.4,502,850.24,499,25.71,1
499,404,400.26,499,572.91,0
499.6,404,523.4,499,722.25,0
450.4,404,600.48,342,43.48,1
439.6,404,700.12,342,164.32,1
439.6,404,850.52,342,345.58,1
341.8,468,260.65,342,722.78,0
269.2,468,400.3,269,119.05,0
268.6,468,500.05,269,239.8,0
269.2,468,700.5,269,482.45,1
269.2,468,850.6,269,663,1
269.2,371,-2,269,722.16,0
394.6,371,400.24,394,436.04,0
405.4,371,500.08,394,556.68,0
404.8,371,639.28,394,724.88,1
412,371,850.48,412,204.04,1
412,357,378.74,412,722.35,0
425.2,357,400.08,448,-24.26,0
448,357,850.16,448,517.45,1
448.6,231,119.54,448,722.77,0
502,231,700.68,502,649.74,1
502,231,761.44,502,722.9,1
447.4,231,850.62,264,56.2,1
264.4,319,400.45,264,598.84,0
263.8,319,500.44,264,719.03,0
264.4,319,503.41,264,722.6,0
288.4,319,600.43,455,66.62,1
287.8,319,700.42,455,186.81,1
287.8,319,850.9,455,366.5,1
454.6,353,246,455,722.9,0
362.2,353,400,345,134.8,0
382.6,353,500,345,254.8,0
382.6,353,600,345,374.8,1
382.6,353,700,345,494.8,1
382.6,353,850,345,673.6,1
357.4,415,-7.58,345,725.63,0
448.6,415,400.46,448,438.84,0
448,415,500.45,448,558.63,0
448.6,415,600.44,448,678.42,1
448,415,637.81,448,723.19,1
444.4,415,700.43,314,25.02,1
443.8,415,850.92,314,204.1,1
314.2,307,382.48,314,722.6,0
570.4,307,850.66,570,508.76,1
569.8,513,128.19,570,722.78,0
411.4,513,400.11,261,274.72,0
353.2,513,500.02,261,394.03,0
261.4,513,775.03,261,722.44,1
305.2,513,850.22,367,38.56,1
367,282,400.32,367,576.72,0
367,282,500.16,367,695.76,0
367,282,523.04,367,723.04,0
374.2,282,600,374,41.76,1
373.6,282,850.64,374,339.36,1
373.6,239,271.3,374,723.11,0
398.2,239,400.45,398,103.75,0
